subject,event_idx,t_start,t_end,duration_s,n_windows,n_windows_resolved,label,label_str,near_miss,fp_class,gini,entropy_norm,top5_mass,mean_anomaly_score,max_anomaly_score,top5_channels
chb18,55,49700.0,49704.0,4.0,1,1,0,FP,False,remote_FP,0.30225220027446076,0.946884522311288,0.4648915089532639,0.2513969838619232,0.2513969838619232,P3-O1|F8-T8|F3-C3|P8-O2|P4-O2
chb18,56,49960.0,49964.0,4.0,1,1,0,FP,False,remote_FP,0.4268844050705962,0.8954086469831621,0.5772240468500772,-0.8526490330696106,-0.8526490330696106,P3-O1|F3-C3|FP2-F8|P4-O2|C3-P3
chb18,57,50800.0,50884.0,84.0,21,21,0,FP,False,remote_FP,0.4555875674727319,0.8781749537097063,0.6393906051429924,1.3933088779449463,3.712026834487915,CZ-PZ|C4-P4|T8-P8|F8-T8|P8-O2
chb18,58,52720.0,52724.0,4.0,1,1,0,FP,False,remote_FP,0.4281659636640789,0.8866652979019226,0.554722840085238,0.41323190927505493,0.41323190927505493,F4-C4|FP2-F8|FP2-F4|F3-C3|P4-O2
chb18,59,52820.0,52964.0,144.0,36,36,0,FP,False,remote_FP,0.4410729665893325,0.8773706165311956,0.5467386525591179,0.44365525245666504,2.5147252082824707,FP2-F4|F4-C4|F8-T8|FP1-F3|FP2-F8
chb18,60,53500.0,53504.0,4.0,1,1,0,FP,False,remote_FP,0.35766377732063126,0.9248111480881767,0.5119287365231766,-0.8325110673904419,-0.8325110673904419,FP1-F7|FP2-F4|FP2-F8|FZ-CZ|P3-O1
chb18,61,55160.0,55164.0,4.0,1,1,0,FP,False,remote_FP,0.3727211922067133,0.9209983376168357,0.5415035381267458,-0.3376372456550598,-0.3376372456550598,P4-O2|P3-O1|P8-O2|F8-T8|FP1-F3
chb18,62,56360.0,56444.0,84.0,21,21,0,FP,False,remote_FP,0.5114398442634667,0.8459007053966927,0.6435818076184472,0.5945717692375183,2.9490482807159424,C3-P3|FP1-F7|FZ-CZ|FP2-F8|CZ-PZ
chb18,63,56540.0,56604.0,64.0,16,16,0,FP,False,remote_FP,0.3268429499992662,0.9341489180196411,0.4629884544700768,0.818410336971283,4.470241069793701,FP1-F7|F8-T8|P4-O2|FP1-F3|P7-O1
chb18,64,56860.0,56864.0,4.0,1,1,0,FP,False,remote_FP,0.32706228501934675,0.9407648370044668,0.4980126183742184,-0.06697426736354828,-0.06697426736354828,C4-P4|P7-O1|FP2-F4|P3-O1|F4-C4
chb18,65,57040.0,57044.0,4.0,1,1,0,FP,False,remote_FP,0.393723500206268,0.9113870825240801,0.5688451026472852,-0.5870795845985413,-0.5870795845985413,FP2-F4|FP1-F3|FP1-F7|FP2-F8|C4-P4
chb18,66,57880.0,57924.0,44.0,11,11,0,FP,False,remote_FP,0.4020006589259273,0.8992851147300109,0.5376432366964126,0.4724356532096863,1.8528294563293457,P3-O1|FP1-F3|FP2-F4|C4-P4|T7-P7
chb18,67,59400.0,59404.0,4.0,1,1,0,FP,False,remote_FP,0.3745860559341483,0.9187016060764811,0.5207634533779446,-1.332703948020935,-1.332703948020935,P4-O2|C4-P4|CZ-PZ|F4-C4|C3-P3
chb18,68,104260.0,104344.0,84.0,21,13,1,TP,False,TP,0.3726655987965912,0.9180597029682697,0.5377383574768174,2.3733508586883545,5.867528915405273,P8-O2|P4-O2|FP1-F3|CZ-PZ|F8-T8
chb18,69,110080.0,110184.0,104.0,26,18,1,TP,False,TP,0.304499262579518,0.9413221343259841,0.45203825007958287,2.622365713119507,5.889223575592041,P4-O2|C3-P3|P8-O2|CZ-PZ|F7-T7
chb18,70,112180.0,112264.0,84.0,21,14,1,TP,False,TP,0.3338345707466164,0.9355307883486441,0.48912253709904446,2.115457773208618,4.856438159942627,P8-O2|P4-O2|C3-P3|CZ-PZ|F8-T8
chb18,71,123260.0,123364.0,104.0,26,17,1,TP,False,TP,0.3163935577511654,0.9442516487742258,0.48502755662946584,2.3101186752319336,6.940528869628906,P8-O2|P4-O2|C3-P3|C4-P4|F3-C3
chb18,72,125120.0,125204.0,84.0,21,13,1,TP,False,TP,0.4297734113275635,0.8918045949504598,0.5710308955813654,2.0459227561950684,4.934025287628174,CZ-PZ|C3-P3|P8-O2|P7-O1|P4-O2
